datetime,time,value
21/03/2017 04:15,1.49007E+12,12.856455
21/03/2017 04:20,1.49007E+12,3.309465
21/03/2017 04:25,1.49007E+12,3.309465
21/03/2017 04:30,1.49007E+12,12.049667
21/03/2017 04:35,1.49007E+12,3.443929
21/03/2017 04:40,1.49007E+12,6.133222
21/03/2017 04:45,1.49007E+12,8.553586
21/03/2017 04:50,1.49007E+12,3.443929
21/03/2017 04:55,1.49007E+12,8.553586
21/03/2017 05:00,1.49007E+12,6.402152
21/03/2017 05:05,1.49007E+12,3.309465
21/03/2017 05:10,1.49007E+12,12.049667
21/03/2017 05:15,1.49007E+12,3.443929
21/03/2017 05:20,1.49007E+12,3.309465
21/03/2017 05:25,1.49007E+12,13.125384
21/03/2017 05:30,1.49007E+12,3.443929
21/03/2017 05:35,1.49007E+12,3.443929
21/03/2017 05:40,1.49007E+12,12.184131
21/03/2017 05:45,1.49008E+12,3.309465
21/03/2017 05:50,1.49008E+12,4.654111
21/03/2017 05:55,1.49008E+12,9.225909
21/03/2017 06:00,1.49008E+12,3.443929
21/03/2017 06:05,1.49008E+12,10.167162
21/03/2017 06:10,1.49008E+12,5.19197
21/03/2017 06:15,1.49008E+12,3.443929
21/03/2017 06:20,1.49008E+12,11.780737
21/03/2017 06:25,1.49008E+12,3.443929
21/03/2017 06:30,1.49008E+12,3.309465
21/03/2017 06:35,1.49008E+12,13.528778
21/03/2017 06:40,1.49008E+12,3.309465
21/03/2017 06:45,1.49008E+12,3.443929
21/03/2017 06:50,1.49008E+12,14.335566
21/03/2017 06:55,1.49008E+12,3.847323
21/03/2017 07:00,1.49008E+12,3.309465
21/03/2017 07:05,1.49008E+12,11.646273
21/03/2017 07:10,1.49008E+12,3.309465
21/03/2017 07:15,1.49008E+12,6.536616
21/03/2017 07:20,1.49008E+12,7.208939
21/03/2017 07:25,1.49008E+12,3.309465
21/03/2017 07:30,1.49008E+12,9.091444
21/03/2017 07:35,1.49008E+12,4.654111
21/03/2017 07:40,1.49008E+12,3.443929
21/03/2017 07:45,1.49008E+12,12.856455
21/03/2017 07:50,1.49008E+12,3.443929
21/03/2017 07:55,1.49008E+12,3.443929
21/03/2017 08:00,1.49008E+12,13.797707
21/03/2017 08:05,1.49008E+12,3.443929
21/03/2017 08:10,1.49008E+12,3.443929
21/03/2017 08:15,1.49008E+12,8.95698
21/03/2017 08:20,1.49008E+12,3.443929
21/03/2017 08:25,1.49008E+12,9.898232
21/03/2017 08:30,1.49009E+12,4.385182
21/03/2017 08:35,1.49009E+12,3.443929
21/03/2017 08:40,1.49009E+12,14.201101
21/03/2017 08:45,1.49009E+12,3.309465
21/03/2017 08:50,1.49009E+12,3.443929
21/03/2017 08:55,1.49009E+12,12.049667
21/03/2017 09:00,1.49009E+12,3.443929
21/03/2017 09:05,1.49009E+12,3.443929
21/03/2017 09:10,1.49009E+12,10.973949
21/03/2017 09:15,1.49009E+12,3.443929
21/03/2017 09:20,1.49009E+12,7.343404
21/03/2017 09:25,1.49009E+12,6.133222
21/03/2017 09:30,1.49009E+12,3.443929
21/03/2017 09:35,1.49009E+12,9.225909
21/03/2017 09:40,1.49009E+12,6.133222
21/03/2017 09:45,1.49009E+12,3.578394
21/03/2017 09:50,1.49009E+12,8.95698
21/03/2017 09:55,1.49009E+12,9.629303
21/03/2017 10:00,1.49009E+12,3.443929
21/03/2017 10:05,1.49009E+12,3.443929
21/03/2017 10:10,1.49009E+12,11.511808
21/03/2017 10:15,1.49009E+12,9.494838
21/03/2017 10:20,1.49009E+12,3.443929
21/03/2017 10:25,1.49009E+12,3.578394
21/03/2017 10:30,1.49009E+12,12.049667
21/03/2017 10:35,1.49009E+12,7.477869
21/03/2017 10:40,1.49009E+12,3.443929
21/03/2017 10:45,1.49009E+12,4.654111
21/03/2017 10:50,1.49009E+12,11.780737
21/03/2017 10:55,1.49009E+12,8.150192
21/03/2017 11:00,1.49009E+12,3.309465
21/03/2017 11:05,1.49009E+12,3.443929
21/03/2017 11:10,1.49009E+12,12.184131
21/03/2017 11:15,1.49009E+12,8.419121
21/03/2017 11:20,1.4901E+12,3.443929
21/03/2017 11:25,1.4901E+12,4.385182
21/03/2017 11:30,1.4901E+12,12.990919
21/03/2017 11:35,1.4901E+12,3.443929
21/03/2017 11:40,1.4901E+12,3.443929
21/03/2017 11:45,1.4901E+12,10.167162
21/03/2017 11:50,1.4901E+12,10.167162
21/03/2017 11:55,1.4901E+12,3.443929
21/03/2017 12:00,1.4901E+12,4.116253
21/03/2017 12:05,1.4901E+12,13.932172
21/03/2017 12:10,1.4901E+12,6.267687
21/03/2017 12:15,1.4901E+12,3.443929
21/03/2017 12:20,1.4901E+12,3.443929
21/03/2017 12:25,1.4901E+12,8.95698
21/03/2017 12:30,1.4901E+12,14.066636
21/03/2017 12:35,1.4901E+12,3.309465
21/03/2017 12:40,1.4901E+12,3.443929
21/03/2017 12:45,1.4901E+12,4.654111
21/03/2017 12:50,1.4901E+12,14.335566
21/03/2017 12:55,1.4901E+12,3.443929
21/03/2017 13:00,1.4901E+12,3.443929
21/03/2017 13:05,1.4901E+12,11.511808
21/03/2017 13:10,1.4901E+12,11.646273
21/03/2017 13:15,1.4901E+12,3.578394
21/03/2017 13:20,1.4901E+12,3.443929
21/03/2017 13:25,1.4901E+12,9.225909
21/03/2017 13:30,1.4901E+12,13.394313
21/03/2017 13:35,1.4901E+12,4.788576
21/03/2017 13:40,1.4901E+12,3.443929
21/03/2017 13:45,1.4901E+12,4.385182
21/03/2017 13:50,1.4901E+12,3.443929
21/03/2017 13:55,1.4901E+12,10.301626
21/03/2017 14:00,1.4901E+12,11.780737
21/03/2017 14:05,1.49011E+12,3.578394
21/03/2017 14:10,1.49011E+12,3.443929
21/03/2017 14:15,1.49011E+12,8.015727
21/03/2017 14:20,1.49011E+12,13.797707
21/03/2017 14:25,1.49011E+12,6.133222
21/03/2017 14:30,1.49011E+12,3.443929
21/03/2017 14:35,1.49011E+12,3.578394
21/03/2017 14:40,1.49011E+12,11.780737
21/03/2017 14:45,1.49011E+12,13.394313
21/03/2017 14:50,1.49011E+12,12.587525
21/03/2017 14:55,1.49011E+12,5.19197
21/03/2017 15:00,1.49011E+12,3.443929
21/03/2017 15:05,1.49011E+12,3.309465
21/03/2017 15:10,1.49011E+12,13.932172
21/03/2017 15:15,1.49011E+12,8.822515
21/03/2017 15:20,1.49011E+12,3.443929
21/03/2017 15:25,1.49011E+12,3.309465
21/03/2017 15:30,1.49011E+12,3.443929
21/03/2017 15:35,1.49011E+12,3.578394
21/03/2017 15:40,1.49011E+12,8.688051
21/03/2017 15:45,1.49011E+12,11.377343
21/03/2017 15:50,1.49011E+12,12.184131
21/03/2017 15:55,1.49011E+12,11.511808
21/03/2017 16:00,1.49011E+12,3.309465
21/03/2017 16:05,1.49011E+12,3.309465
21/03/2017 16:10,1.49011E+12,12.049667
21/03/2017 16:15,1.49011E+12,13.125384
21/03/2017 16:20,1.49011E+12,12.184131
21/03/2017 16:25,1.49011E+12,3.443929
21/03/2017 16:30,1.49011E+12,3.309465
21/03/2017 16:35,1.49011E+12,3.309465
21/03/2017 16:40,1.49011E+12,3.309465
21/03/2017 16:45,1.49011E+12,5.460899
21/03/2017 16:50,1.49012E+12,12.587525
21/03/2017 16:55,1.49012E+12,8.419121
21/03/2017 17:00,1.49012E+12,3.443929
21/03/2017 17:05,1.49012E+12,3.309465
21/03/2017 17:10,1.49012E+12,13.663242
21/03/2017 17:15,1.49012E+12,6.267687
21/03/2017 17:20,1.49012E+12,3.309465
21/03/2017 17:25,1.49012E+12,10.301626
21/03/2017 17:30,1.49012E+12,9.898232
21/03/2017 17:35,1.49012E+12,3.309465
21/03/2017 17:40,1.49012E+12,3.443929
21/03/2017 17:45,1.49012E+12,13.797707
21/03/2017 17:50,1.49012E+12,3.309465
21/03/2017 17:55,1.49012E+12,3.309465
21/03/2017 18:00,1.49012E+12,14.47003
21/03/2017 18:05,1.49012E+12,3.443929
21/03/2017 18:10,1.49012E+12,3.443929
21/03/2017 18:15,1.49012E+12,11.780737
21/03/2017 18:20,1.49012E+12,3.309465
21/03/2017 18:25,1.49012E+12,5.864293
21/03/2017 18:30,1.49012E+12,8.688051
21/03/2017 18:35,1.49012E+12,3.443929
21/03/2017 18:40,1.49012E+12,7.612333
21/03/2017 18:45,1.49012E+12,13.259848
21/03/2017 18:50,1.49012E+12,4.788576
21/03/2017 18:55,1.49012E+12,3.309465
21/03/2017 19:00,1.49012E+12,11.646273
21/03/2017 19:05,1.49012E+12,5.057505
21/03/2017 19:10,1.49012E+12,3.443929
21/03/2017 19:15,1.49012E+12,13.259848
21/03/2017 19:20,1.49012E+12,3.443929
21/03/2017 19:25,1.49012E+12,3.309465
21/03/2017 19:30,1.49012E+12,14.47003
21/03/2017 19:35,1.49012E+12,3.309465
21/03/2017 19:40,1.49013E+12,3.309465
21/03/2017 19:45,1.49013E+12,14.335566
21/03/2017 19:50,1.49013E+12,3.443929
21/03/2017 19:55,1.49013E+12,3.443929
21/03/2017 20:00,1.49013E+12,9.763768
21/03/2017 20:05,1.49013E+12,3.309465
21/03/2017 20:10,1.49013E+12,8.553586
21/03/2017 20:15,1.49013E+12,5.998758
21/03/2017 20:20,1.49013E+12,3.309465
21/03/2017 20:25,1.49013E+12,11.915202
21/03/2017 20:30,1.49013E+12,3.309465
21/03/2017 20:35,1.49013E+12,5.460899
21/03/2017 20:40,1.49013E+12,14.604495
21/03/2017 20:45,1.49013E+12,3.443929
21/03/2017 20:50,1.49013E+12,3.309465
21/03/2017 20:55,1.49013E+12,14.201101
21/03/2017 21:00,1.49013E+12,3.443929
21/03/2017 21:05,1.49013E+12,3.309465
21/03/2017 21:10,1.49013E+12,9.898232
21/03/2017 21:15,1.49013E+12,3.309465
21/03/2017 21:20,1.49013E+12,8.150192
21/03/2017 21:25,1.49013E+12,6.805545
21/03/2017 21:30,1.49013E+12,3.443929
21/03/2017 21:35,1.49013E+12,11.646273
21/03/2017 21:40,1.49013E+12,3.443929
21/03/2017 21:45,1.49013E+12,3.443929
21/03/2017 21:50,1.49013E+12,14.335566
21/03/2017 21:55,1.49013E+12,3.309465
21/03/2017 22:00,1.49013E+12,3.309465
21/03/2017 22:05,1.49013E+12,11.646273
21/03/2017 22:10,1.49013E+12,3.443929
21/03/2017 22:15,1.49013E+12,6.402152
21/03/2017 22:20,1.49013E+12,9.898232
21/03/2017 22:25,1.49014E+12,3.443929
21/03/2017 22:30,1.49014E+12,11.242879
21/03/2017 22:35,1.49014E+12,3.309465
21/03/2017 22:40,1.49014E+12,3.443929
21/03/2017 22:45,1.49014E+12,14.47003
21/03/2017 22:50,1.49014E+12,3.309465
21/03/2017 22:55,1.49014E+12,3.443929
21/03/2017 23:00,1.49014E+12,13.932172
21/03/2017 23:05,1.49014E+12,3.309465
21/03/2017 23:10,1.49014E+12,3.309465
21/03/2017 23:15,1.49014E+12,9.763768
21/03/2017 23:20,1.49014E+12,3.309465
21/03/2017 23:25,1.49014E+12,8.419121
21/03/2017 23:30,1.49014E+12,6.94001
21/03/2017 23:35,1.49014E+12,3.443929
21/03/2017 23:40,1.49014E+12,11.511808
21/03/2017 23:45,1.49014E+12,3.443929
21/03/2017 23:50,1.49014E+12,3.443929
21/03/2017 23:55,1.49014E+12,16.487
